rank,feature,coverage,between_site_iqr,median_within_site_iqr,separation_to_drift,worst_adjacent_shift_median_norm,extreme_shift_p90_norm,min_quarter_rank_spearman,p_separation_to_drift,p_rank_persistence,p_coverage,p_adjacent_stability,p_long_horizon_stability,temporal_identity_score
12,ngrams_3_sparsity,1.0,0.00299764447270634,0.0002046636444041905,14.646687577494715,0.03319484477827988,0.41625769168195004,0.8957604895104896,0.9807073954983923,0.5916398713826366,0.5032154340836013,0.6237942122186495,0.8456591639871383,0.7090032154340836
13,burst_histogram_1,1.0,1196.0,113.125,10.572375690607641,0.022993311036789296,0.6082775919732446,0.9131993006993007,0.7942122186495176,0.9131832797427653,0.5032154340836013,0.7684887459807074,0.5273311897106109,0.7012861736334406
14,cumul_interp_out_diffs_median,1.0,22.84595959595967,2.510101010101036,9.101609657943994,0.02918094395931688,0.5150878744335441,0.905772950777921,0.7508038585209004,0.8344051446945338,0.5032154340836013,0.6672025723472669,0.7347266881028939,0.6980707395498392
15,cumul_interp_out_diffs_p50,1.0,22.84595959595967,2.510101010101036,9.101609657943994,0.02918094395931688,0.5150878744335441,0.905772950777921,0.7508038585209004,0.8344051446945338,0.5032154340836013,0.6672025723472669,0.7347266881028939,0.6980707395498392
16,ngrams_4_max_count,1.0,900.75,96.5,9.334196891191613,0.030530113794060506,0.446405772966972,0.89928867235124,0.7733118971061094,0.6993569131832797,0.5032154340836013,0.6463022508038585,0.8311897106109325,0.6906752411575562
17,ngrams_4_top1_count,1.0,900.75,96.5,9.334196891191613,0.030530113794060506,0.446405772966972,0.89928867235124,0.7733118971061094,0.6993569131832797,0.5032154340836013,0.6463022508038585,0.8311897106109325,0.6906752411575562
18,cumul_interp_out_mean,1.0,1144.0436616161614,123.29236111111109,9.279112276754436,0.039332220690082915,0.5140638902913248,0.9068181818181819,0.7588424437299035,0.8617363344051447,0.5032154340836013,0.5787781350482315,0.7459807073954984,0.689710610932476
19,cumul_interp_out_auc,1.0,113262.36616161614,12203.42361111111,9.281195979994642,0.03936901487132224,0.5143946353038313,0.9068181818181819,0.7652733118971061,0.8617363344051447,0.5032154340836013,0.5755627009646302,0.7395498392282959,0.6890675241157556
20,cumul_out_mean,1.0,1144.0302495552298,123.2775831776394,9.280115817218013,0.03949420348500382,0.5143536910689478,0.9068181818181819,0.7620578778135049,0.8617363344051447,0.5032154340836013,0.5691318327974276,0.7427652733118971,0.687781350482315
21,burst_histogram_2,1.0,900.75,111.875,8.051396648044621,0.030530113794060506,0.4989175686927561,0.9043149510477669,0.7106109324758842,0.7909967845659164,0.5032154340836013,0.6463022508038585,0.7781350482315113,0.6858520900321542
22,cumul_interp_in_slope,1.0,11.915431134022493,0.9554275200247346,12.47130827223979,0.01843068322422581,0.6752944602590029,0.9021853146853147,0.8938906752411575,0.7604501607717041,0.5032154340836013,0.8231511254019293,0.4437299035369775,0.684887459807074
23,cumul_interp_out_diffs_p25,1.0,22.63005050505052,2.465277777777784,9.179513444298436,0.04195726161914849,0.5046922948167184,0.9059877622377622,0.7556270096463023,0.8392282958199357,0.5032154340836013,0.5562700964630225,0.7684887459807074,0.6845659163987138
24,cumul_interp_in_std,1.0,344.4682736617086,27.64296740409327,12.461334871403443,0.01836299221328389,0.6781753513288501,0.9021853146853147,0.8906752411575563,0.7604501607717041,0.5032154340836013,0.8263665594855305,0.4405144694533762,0.6842443729903536
25,cumul_interp_out_diffs_p75,1.0,23.40277777777787,2.2613636363637966,10.348967057504503,0.04154302670623186,0.528146749393029,0.9081730769230768,0.7909967845659164,0.8713826366559485,0.5032154340836013,0.5594855305466238,0.6913183279742765,0.6832797427652734
26,cumul_interp_in_diffs_median,1.0,11.755050505050278,1.0,11.755050505038522,0.017185821697091194,0.6951664876476997,0.9049778705481086,0.8536977491961415,0.8183279742765274,0.5032154340836013,0.8440514469453376,0.39067524115755625,0.6819935691318328
27,cumul_interp_in_diffs_p50,1.0,11.755050505050278,1.0,11.755050505038522,0.017185821697091194,0.6951664876476997,0.9049778705481086,0.8536977491961415,0.8183279742765274,0.5032154340836013,0.8440514469453376,0.39067524115755625,0.6819935691318328
28,ngrams_2_std_count,1.0,450.94936546639974,35.67095649538754,12.6419196391523,0.027584697053386825,0.6415745764145686,0.9048076923076923,0.909967845659164,0.8135048231511254,0.5032154340836013,0.6816720257234726,0.4855305466237942,0.6787781350482314
29,num_bursts_in,1.0,1074.75,95.375,11.268676277850473,0.02605257036520121,0.6732728541521289,0.9097226775060643,0.8102893890675241,0.8987138263665595,0.5032154340836013,0.7138263665594855,0.4662379421221865,0.6784565916398714
30,cumul_in_std,1.0,340.3598190995476,27.365225891314083,12.437676211822094,0.018629575310022503,0.6791165036771579,0.9021853146853147,0.8842443729903537,0.7604501607717041,0.5032154340836013,0.797427652733119,0.43729903536977494,0.6765273311897106
31,transition_m1_to_p1,1.0,1074.5,94.875,11.325428194993293,0.026058631921824105,0.6733364355514198,0.908856472105016,0.8263665594855305,0.8794212218649518,0.5032154340836013,0.7106109324758842,0.4630225080385852,0.6765273311897106
32,burst_count,1.0,2148.75,190.5,11.27952755905506,0.026061663757998836,0.6734613147178599,0.9097226775060643,0.815112540192926,0.8987138263665595,0.5032154340836013,0.7057877813504824,0.45819935691318325,0.6762057877813504
33,burst_durations_count,1.0,2148.75,190.5,11.27952755905506,0.026061663757998836,0.6734613147178599,0.9097226775060643,0.815112540192926,0.8987138263665595,0.5032154340836013,0.7057877813504824,0.45819935691318325,0.6762057877813504
34,total_out,1.0,2265.5,251.625,9.003477396919985,0.03818141690576032,0.5159126020745974,0.9045990450610488,0.7395498392282959,0.8022508038585209,0.5032154340836013,0.6012861736334405,0.7234726688102894,0.6739549839228296
35,cumul_out_last,1.0,2265.5,251.625,9.003477396919985,0.03818141690576032,0.5159126020745974,0.9045990450610488,0.7395498392282959,0.8022508038585209,0.5032154340836013,0.6012861736334405,0.7234726688102894,0.6739549839228296
36,cumul_out_max,1.0,2265.5,251.625,9.003477396919985,0.03818141690576032,0.5159126020745974,0.9045990450610488,0.7395498392282959,0.8022508038585209,0.5032154340836013,0.6012861736334405,0.7234726688102894,0.6739549839228296
37,cumul_interp_out_last,1.0,2265.5,251.625,9.003477396919985,0.03818141690576032,0.5159126020745974,0.9045990450610488,0.7395498392282959,0.8022508038585209,0.5032154340836013,0.6012861736334405,0.7234726688102894,0.6739549839228296
38,cumul_interp_out_max,1.0,2265.5,251.625,9.003477396919985,0.03818141690576032,0.5159126020745974,0.9045990450610488,0.7395498392282959,0.8022508038585209,0.5032154340836013,0.6012861736334405,0.7234726688102894,0.6739549839228296
39,transition_p1_to_m1,1.0,1074.25,95.375,11.263433813892412,0.02606469629974401,0.6735862229462422,0.9097226775060643,0.8070739549839229,0.8987138263665595,0.5032154340836013,0.6993569131832797,0.4533762057877814,0.672347266881029
40,ngrams_3_top2_count,1.0,938.0,110.625,8.479096045197664,0.04744136460554371,0.4439232409381664,0.9036353902000391,0.7138263665594855,0.77491961414791,0.5032154340836013,0.5209003215434084,0.8360128617363344,0.669774919614148
41,cumul_interp_out_slope,1.0,23.17261918616104,2.5788913664093673,8.98549643772536,0.03853564568877492,0.512902194450747,0.9041520979020979,0.7266881028938906,0.7813504823151125,0.5032154340836013,0.5852090032154341,0.752411575562701,0.6697749196141478
42,num_bursts_out,1.0,1074.0,94.875,11.32015810276668,0.0260707635009311,0.6736499068901309,0.908856472105016,0.819935691318328,0.8794212218649518,0.5032154340836013,0.6945337620578779,0.45016077170418006,0.6694533762057878
43,sizes_hist_1001_1500,1.0,52.75,8.125,6.492307692306893,0.06635071090047394,0.5042654028436022,0.9536174899836676,0.6495176848874598,0.9678456591639871,0.5032154340836013,0.4533762057877814,0.7717041800643086,0.6691318327974276
44,cumul_interp_out_std,1.0,668.9299276966755,74.447842232411,8.985215791861414,0.03928400592708776,0.5129466967517153,0.9041958041958043,0.7234726688102894,0.7861736334405145,0.5032154340836013,0.5819935691318328,0.7491961414790996,0.6688102893890676
45,ngrams_2_top2_count,1.0,1074.25,95.625,11.233986928104459,0.02606469629974401,0.6737723993483832,0.9094385803885574,0.8038585209003215,0.8906752411575563,0.5032154340836013,0.6993569131832797,0.44694533762057875,0.6688102893890674
46,cumul_interp_out_diffs_mean,1.0,22.883838383838388,2.541666666666667,9.003477396916479,0.03818141690576046,0.5159126020745977,0.9045990450610488,0.729903536977492,0.8022508038585209,0.5032154340836013,0.5916398713826366,0.7138263665594855,0.6681672025723472
47,cumul_interp_out_diffs_p90,1.0,24.464141414141537,2.30202020202022,10.627248793325762,0.03943103697433942,0.5517867833770107,0.9056381118881119,0.797427652733119,0.8295819935691319,0.5032154340836013,0.572347266881029,0.6366559485530546,0.6678456591639872
48,cumul_out_std,1.0,662.44659658141,73.74956582691665,8.982379613408185,0.04092392266378364,0.5127641377698701,0.9041958041958043,0.7202572347266881,0.7861736334405145,0.5032154340836013,0.5627009646302251,0.7556270096463023,0.6655948553054662
49,ngrams_4_std_count,1.0,323.52485876125877,34.832108756020716,9.288121515333989,0.030608226402653305,0.4732193276206737,0.8955419580419579,0.7684887459807074,0.5852090032154341,0.5032154340836013,0.639871382636656,0.8135048231511254,0.6620578778135048
50,cumul_interp_in_diffs_mean,1.0,12.282828282828286,0.9886363636363562,12.424010217101195,0.018503289473684154,0.6894736842105267,0.8991794054230545,0.864951768488746,0.6864951768488746,0.5032154340836013,0.819935691318328,0.43086816720257237,0.6610932475884244
51,total_in,1.0,1216.0,97.875,12.424010217113539,0.01850328947368421,0.6894736842105269,0.8991794054230545,0.8745980707395499,0.6864951768488746,0.5032154340836013,0.8102893890675241,0.4212218649517685,0.6591639871382636
52,cumul_in_last,1.0,1216.0,97.875,12.424010217113539,0.01850328947368421,0.6894736842105269,0.8991794054230545,0.8745980707395499,0.6864951768488746,0.5032154340836013,0.8102893890675241,0.4212218649517685,0.6591639871382636
53,cumul_in_max,1.0,1216.0,97.875,12.424010217113539,0.01850328947368421,0.6894736842105269,0.8991794054230545,0.8745980707395499,0.6864951768488746,0.5032154340836013,0.8102893890675241,0.4212218649517685,0.6591639871382636
54,cumul_interp_in_last,1.0,1216.0,97.875,12.424010217113539,0.01850328947368421,0.6894736842105269,0.8991794054230545,0.8745980707395499,0.6864951768488746,0.5032154340836013,0.8102893890675241,0.4212218649517685,0.6591639871382636
55,cumul_interp_in_max,1.0,1216.0,97.875,12.424010217113539,0.01850328947368421,0.6894736842105269,0.8991794054230545,0.8745980707395499,0.6864951768488746,0.5032154340836013,0.8102893890675241,0.4212218649517685,0.6591639871382636
56,ngrams_4_top2_count,1.0,885.0,112.5,7.866666666666597,0.0384180790960452,0.4492655367231638,0.8978561594440438,0.707395498392283,0.6559485530546624,0.5032154340836013,0.5884244372990354,0.8231511254019293,0.6556270096463022
57,cumul_out_slope_norm,1.0,0.00037797800168210005,2.6334975260874997e-05,14.352699540635223,0.030107025908801516,0.5870962627188779,0.8936188811188811,0.977491961414791,0.5594855305466238,0.5032154340836013,0.6591639871382636,0.572347266881029,0.6543408360128617
58,cumul_interp_in_diffs_p75,1.0,12.20202020202031,1.0,12.202020202008107,0.0223509933774865,0.7240894039734909,0.9018502126151927,0.8617363344051447,0.7491961414790996,0.5032154340836013,0.7845659163987139,0.36977491961414793,0.6536977491961415
59,ngrams_2_mean_count,1.0,868.5,63.59375,13.657002457002243,0.023891767415083476,0.7619458837075422,0.9020104895104895,0.9356913183279743,0.752411575562701,0.5032154340836013,0.7652733118971061,0.3086816720257235,0.6530546623794212
60,concentration_25pct,1.0,0.020846946474392797,0.002152441044491561,9.6852578229997,0.03437696844536425,0.6554429445614383,0.9088286713286714,0.7845659163987139,0.8745980707395499,0.5032154340836013,0.617363344051447,0.4790996784565916,0.6517684887459808
61,pps_w1_total_packets,1.0,3478.5,254.375,13.674692874692822,0.024867040390973122,0.7579128934885732,0.9002622377622378,0.9565916398713826,0.7218649517684887,0.5032154340836013,0.7379421221864951,0.3360128617363344,0.6511254019292604
62,pps_w2_total_packets,1.0,3478.5,254.375,13.674692874692822,0.024867040390973122,0.7579128934885732,0.9002622377622378,0.9565916398713826,0.7218649517684887,0.5032154340836013,0.7379421221864951,0.3360128617363344,0.6511254019292604
63,pps_w5_total_packets,1.0,3478.5,254.375,13.674692874692822,0.024867040390973122,0.7579128934885732,0.9002622377622378,0.9565916398713826,0.7218649517684887,0.5032154340836013,0.7379421221864951,0.3360128617363344,0.6511254019292604
64,pps_w10_total_packets,1.0,3478.5,254.375,13.674692874692822,0.024867040390973122,0.7579128934885732,0.9002622377622378,0.9565916398713826,0.7218649517684887,0.5032154340836013,0.7379421221864951,0.3360128617363344,0.6511254019292604
65,cumul_in_len,1.0,3478.5,254.375,13.674692874692822,0.024867040390973122,0.7579128934885732,0.9002622377622378,0.9565916398713826,0.7218649517684887,0.5032154340836013,0.7379421221864951,0.3360128617363344,0.6511254019292604
66,cumul_out_len,1.0,3478.5,254.375,13.674692874692822,0.024867040390973122,0.7579128934885732,0.9002622377622378,0.9565916398713826,0.7218649517684887,0.5032154340836013,0.7379421221864951,0.3360128617363344,0.6511254019292604
67,ngrams_2_total_occurrences,1.0,3478.5,254.375,13.674692874692822,0.024867040390973122,0.7579128934885732,0.9002622377622378,0.9565916398713826,0.7218649517684887,0.5032154340836013,0.7379421221864951,0.3360128617363344,0.6511254019292604
68,ngrams_2_possible_windows,1.0,3478.5,254.375,13.674692874692822,0.024867040390973122,0.7579128934885732,0.9002622377622378,0.9565916398713826,0.7218649517684887,0.5032154340836013,0.7379421221864951,0.3360128617363344,0.6511254019292604
69,ngrams_3_total_occurrences,1.0,3478.5,254.375,13.674692874692822,0.024867040390973122,0.7579128934885732,0.9002622377622378,0.9565916398713826,0.7218649517684887,0.5032154340836013,0.7379421221864951,0.3360128617363344,0.6511254019292604
70,ngrams_3_possible_windows,1.0,3478.5,254.375,13.674692874692822,0.024867040390973122,0.7579128934885732,0.9002622377622378,0.9565916398713826,0.7218649517684887,0.5032154340836013,0.7379421221864951,0.3360128617363344,0.6511254019292604
71,ngrams_4_total_occurrences,1.0,3478.5,254.375,13.674692874692822,0.024867040390973122,0.7579128934885732,0.9002622377622378,0.9565916398713826,0.7218649517684887,0.5032154340836013,0.7379421221864951,0.3360128617363344,0.6511254019292604
72,ngrams_4_possible_windows,1.0,3478.5,254.375,13.674692874692822,0.024867040390973122,0.7579128934885732,0.9002622377622378,0.9565916398713826,0.7218649517684887,0.5032154340836013,0.7379421221864951,0.3360128617363344,0.6511254019292604
73,bytes_first25pct,1.0,0.013088550219771527,0.0010471478984543613,12.499237430158237,0.030251021537086798,0.7276654378116124,0.9051573426573426,0.8971061093247589,0.8263665594855305,0.5032154340836013,0.6559485530546624,0.3633440514469453,0.6491961414790998
74,ngrams_3_top3_count,1.0,937.5,105.375,8.896797153024828,0.042666666666666665,0.45066666666666666,0.8979315319001476,0.7170418006430869,0.6591639871382636,0.5032154340836013,0.5466237942122186,0.819935691318328,0.6491961414790997
75,cumul_interp_in_mean,1.0,592.253611111111,51.421174242424286,11.51769907701698,0.01772693013072856,0.6893929509023553,0.8972465034965034,0.8360128617363344,0.6334405144694534,0.5032154340836013,0.8360128617363344,0.4340836012861736,0.6485530546623794
76,ngrams_3_top5_count,1.0,84.25,12.125,6.94845360824685,0.04747774480712166,0.5910979228486651,0.9548315883805818,0.684887459807074,0.9710610932475884,0.5032154340836013,0.5176848874598071,0.5627009646302251,0.6479099678456592
77,ngrams_3_max_count,1.0,1029.0,89.375,11.513286713286584,0.021865889212827987,0.6307094266277944,0.8961417848195012,0.8311897106109325,0.6061093247588425,0.5032154340836013,0.7893890675241158,0.5064308681672026,0.647266881028939
78,ngrams_3_top1_count,1.0,1029.0,89.375,11.513286713286584,0.021865889212827987,0.6307094266277944,0.8961417848195012,0.8311897106109325,0.6061093247588425,0.5032154340836013,0.7893890675241158,0.5064308681672026,0.647266881028939
79,ngrams_2_max_count,1.0,1219.25,104.75,11.63961813842471,0.031166700840680746,0.691818741029322,0.9060195151274587,0.8472668810289389,0.8440514469453376,0.5032154340836013,0.6318327974276527,0.40353697749196143,0.6459807073954984
80,ngrams_2_top1_count,1.0,1219.25,104.75,11.63961813842471,0.031166700840680746,0.691818741029322,0.9060195151274587,0.8472668810289389,0.8440514469453376,0.5032154340836013,0.6318327974276527,0.40353697749196143,0.6459807073954984
81,cumul_in_mean,1.0,591.9792058043076,51.31091343557978,11.537101294201646,0.017720257767380718,0.6898951472136882,0.8972465034965034,0.842443729903537,0.6334405144694534,0.5032154340836013,0.8392282958199357,0.40836012861736337,0.6453376205787782
82,cumul_interp_in_auc,1.0,58608.84217171717,5086.742424242417,11.521881252016795,0.017811029866882287,0.6898165015134259,0.8972465034965034,0.8392282958199357,0.6334405144694534,0.5032154340836013,0.8327974276527331,0.4115755627009646,0.6440514469453376
83,cumul_interp_in_diffs_p25,1.0,11.803030303030141,0.9128787878788813,12.9294605808972,0.0241762943945197,0.7106546854942375,0.8981081773865692,0.9131832797427653,0.662379421221865,0.5032154340836013,0.7620578778135049,0.3762057877813505,0.6434083601286174
84,ngrams_3_mean_count,1.0,434.25,31.796875,13.657002457002028,0.026338514680483593,0.7606505469199776,0.9021853146853147,0.932475884244373,0.7604501607717041,0.5032154340836013,0.6913183279742765,0.31511254019292606,0.6405144694533762
85,ngrams_4_mean_count,1.0,217.03125,16.0546875,13.518248175181641,0.027357811375089993,0.7609791216702668,0.9022727272727272,0.9260450160771704,0.7684887459807074,0.5032154340836013,0.6881028938906752,0.31189710610932475,0.6395498392282958
86,tam_5s_in_max,1.0,772.0,109.625,7.042189281641897,0.054404145077720206,0.5467616580310886,0.9061465338420726,0.6913183279742765,0.8488745980707395,0.5032154340836013,0.4855305466237942,0.6527331189710611,0.6363344051446944
87,cumul_interp_in_diffs_std,1.0,0.8476885813258968,0.11389315948285228,7.442840159738317,0.04459805269765518,0.6686417257872191,0.9421765734265733,0.7009646302250804,0.9598070739549839,0.5032154340836013,0.5434083601286174,0.47266881028938906,0.6360128617363344
88,ngrams_3_std_count,1.0,427.2517397448689,43.44145481247165,9.83511582632815,0.030330532038346528,0.5645361698998163,0.8968531468531468,0.7877813504823151,0.6205787781350482,0.5032154340836013,0.6527331189710611,0.6141479099678456,0.6356913183279742
89,cumul_interp_out_diffs_std,1.0,0.8476885813259019,0.11389315948286272,7.442840159737679,0.04459805269770259,0.6686417257872309,0.9421765734265733,0.6977491961414791,0.9598070739549839,0.5032154340836013,0.5401929260450161,0.4694533762057878,0.6340836012861736
90,times_duration,1.0,5.0571064949035645,1.2225630283355713,4.136479165237233,0.09719711082557848,0.2918463081634565,0.9374125874125874,0.4967845659163987,0.9501607717041801,0.5032154340836013,0.342443729903537,0.8697749196141479,0.632475884244373
91,times_max,1.0,5.0571064949035645,1.2225630283355713,4.136479165237233,0.09719711082557848,0.2918463081634565,0.9374125874125874,0.4967845659163987,0.9501607717041801,0.5032154340836013,0.342443729903537,0.8697749196141479,0.632475884244373
92,duration,1.0,5.0571064949035645,1.2225630283355713,4.136479165237233,0.09719711082557848,0.2918463081634565,0.9374125874125874,0.4967845659163987,0.9501607717041801,0.5032154340836013,0.342443729903537,0.8697749196141479,0.632475884244373
93,DoA,1.0,5.0571064949035645,1.2225630283355713,4.136479165237233,0.09719711082557848,0.2918463081634565,0.9374125874125874,0.4967845659163987,0.9501607717041801,0.5032154340836013,0.342443729903537,0.8697749196141479,0.632475884244373
94,cumul_out_auc,1.0,7889174.875,717291.25,10.998565610552198,0.022896881215350166,1.1556302458056498,0.909222027972028,0.8006430868167203,0.8842443729903537,0.5032154340836013,0.7813504823151125,0.18971061093247588,0.6318327974276527
95,ngrams_2_top3_count,1.0,1016.75,149.25,6.812395309882701,0.045733956233095646,0.4964838947627244,0.8981282166691095,0.6752411575562701,0.6655948553054662,0.5032154340836013,0.5337620578778135,0.7813504823151125,0.6318327974276527
96,sizes_hist_gt1500,1.0,2234.25,164.125,13.61309977151553,0.029763902875685352,0.6937003468725527,0.8974213286713286,0.9292604501607717,0.6430868167202572,0.5032154340836013,0.662379421221865,0.3987138263665595,0.627331189710611
97,pps_w1_burst_count,1.0,4.25,1.0,4.24999999999575,0.11764705882352941,0.35294117647058826,0.9609412050432931,0.5112540192926045,0.9742765273311897,0.5032154340836013,0.2909967845659164,0.8488745980707395,0.6257234726688102
98,spectral_energy_high,1.0,0.0004426857227034999,3.344832223157508e-05,13.234915234423662,0.03338746695350137,0.6105162939293161,0.8906468531468532,0.9163987138263665,0.5498392282958199,0.5032154340836013,0.6205787781350482,0.5241157556270096,0.6228295819935692
99,ngrams_4_top3_count,1.0,833.25,108.25,7.697459584295541,0.04200420042004201,0.49900990099009906,0.8944142135973251,0.7041800643086816,0.5755627009646302,0.5032154340836013,0.5530546623794212,0.77491961414791,0.6221864951768488
100,tam_2s_in_mean,1.0,122.82837301587303,17.694196428571445,6.941732195169416,0.04460831428548367,0.47691400602531275,0.8950611888111888,0.6784565916398714,0.5787781350482315,0.5032154340836013,0.5369774919614148,0.8070739549839229,0.6209003215434084
101,ngrams_2_sparsity,1.0,0.0014976895101352916,0.00010216727821654725,14.659189533283786,0.0331909012255862,0.6946650033568201,0.8959790209790209,0.9839228295819936,0.594855305466238,0.5032154340836013,0.6270096463022508,0.3954983922829582,0.6209003215434082
102,sizes_hist_501_1000,1.0,59.5,12.625,4.71287128712834,0.06722689075630252,0.5579831932773112,0.9489236158120088,0.5498392282958199,0.9646302250803859,0.5032154340836013,0.44694533762057875,0.6302250803858521,0.6189710610932476
103,sizes_sum,1.0,3699817.5,220418.75,16.785402784472737,0.01855550983257958,0.7817840744847551,0.8844405594405594,0.9967845659163987,0.4983922829581994,0.5032154340836013,0.8006430868167203,0.29260450160771706,0.6183279742765272
104,pps_w5_std,1.0,159.48159090086705,29.74589864374593,5.36146487994548,0.06376638238401278,0.4909617954071394,0.9011363636363636,0.5819935691318328,0.7459807073954984,0.5032154340836013,0.4662379421221865,0.7877813504823151,0.6170418006430868
105,spectral_energy_mid,1.0,0.0008841801683447501,6.641513905521266e-05,13.312930871028922,0.035265459339212574,0.632949171430467,0.8905157342657344,0.9228295819935691,0.545016077170418,0.5032154340836013,0.6109324758842444,0.4983922829581994,0.6160771704180064
106,pps_w5_burst_count,1.0,1.0,0.0,1000000000000.0,0.0,1.0,0.8611581343410507,1.0,0.43086816720257237,0.5032154340836013,0.9244372990353698,0.2202572347266881,0.6157556270096463
107,cumul_in_slope_norm,1.0,0.0003697292159469249,2.491187966387502e-05,14.841481497744695,0.030791974039277085,0.7006363969118051,0.8938811188811189,0.9871382636655949,0.5659163987138264,0.5032154340836013,0.6366559485530546,0.38263665594855306,0.615112540192926
108,spectral_energy_low,1.0,0.001327197631649235,9.986346128698642e-05,13.29012234559974,0.0346302416584692,0.6409623166311379,0.8905157342657344,0.9196141479099679,0.545016077170418,0.5032154340836013,0.6141479099678456,0.4887459807073955,0.6141479099678456
109,sizes_hist_1_500,1.0,1133.75,100.125,11.323345817727727,0.021609702315325247,0.768599779492834,0.8973776223776223,0.8231511254019293,0.639871382636656,0.5032154340836013,0.7942122186495176,0.3022508038585209,0.612540192926045
110,ratio_out_bursts_total,1.0,0.00037420013070343927,6.925404476509911e-05,5.4032963210940546,0.022966345513507555,0.48494906523765474,0.8208581627645722,0.5916398713826366,0.3858520900321543,0.5032154340836013,0.77491961414791,0.8038585209003215,0.6118971061093248
111,ratio_in_bursts_total,1.0,0.00037420013070332825,6.925404476521013e-05,5.403296321083789,0.022966345513366022,0.4849490652379173,0.8208581627645722,0.5884244372990354,0.3858520900321543,0.5032154340836013,0.7781350482315113,0.8006430868167203,0.6112540192926044
112,ratio_out_in_bursts,1.0,0.001497923421252212,0.000277054562582979,5.406600786070711,0.022966965864155427,0.4850430513165473,0.8208581627645722,0.594855305466238,0.3858520900321543,0.5032154340836013,0.7717041800643086,0.797427652733119,0.6106109324758842
